TransactionID,DateKey,ProductID,BrandID,SegmentID,GeographyID,Units,Revenue,COGS,GrossProfit,IsForecast
77514,20270501,12,1,1,2,4064,35192.11,15238.48,19953.63,1
77515,20270501,12,1,1,3,1494,12403.58,5414.62,6988.96,1
77516,20270501,12,1,1,4,1710,14429.45,7120.76,7308.69,1
77517,20270501,12,1,1,5,2098,17714.55,8601.39,9113.16,1
77518,20270501,12,1,1,6,3146,27871.94,13359.78,14512.16,1
77519,20270501,12,1,1,7,1081,9244.78,4429.41,4815.37,1
77520,20270501,12,1,1,8,4859,42304.87,18128.94,24175.93,1
77521,20270501,12,1,1,9,3280,28220.28,12989.27,15231.01,1
77522,20270501,12,1,1,10,1568,12970.09,5284.18,7685.91,1
77523,20270501,12,1,1,11,2484,21832.95,9470.66,12362.29,1
77524,20270501,12,1,1,12,2579,23263.1,11453.9,11809.2,1
77525,20270501,12,1,1,14,2557,21125.97,10112.18,11013.79,1
77526,20270501,12,1,1,16,3582,31484.16,14212.4,17271.76,1
77527,20270501,12,1,1,18,5886,51334.51,22319.12,29015.39,1
77528,20270501,13,1,1,2,5914,76930.69,38149.47,38781.22,1
77529,20270501,13,1,1,3,884,11823.41,5205.13,6618.28,1
77530,20270501,13,1,1,4,4554,59961.23,25707.83,34253.4,1
77531,20270501,13,1,1,5,655,8091.61,3894.38,4197.23,1
77532,20270501,13,1,1,6,928,12325.02,5023.18,7301.84,1
77533,20270501,13,1,1,7,3029,39786.53,17134.44,22652.09,1
77534,20270501,13,1,1,8,3174,42528.35,20020.71,22507.64,1
77535,20270501,13,1,1,10,2383,30213.99,12872.27,17341.72,1
77536,20270501,13,1,1,11,2839,37773.83,16119.18,21654.65,1
77537,20270501,13,1,1,12,4821,64645.33,28844.52,35800.81,1
77538,20270501,13,1,1,13,2100,28094.44,11506.03,16588.41,1
77539,20270501,13,1,1,14,759,9346.5,4603.87,4742.63,1
77540,20270501,13,1,1,16,2741,36884.43,18369.14,18515.29,1
77541,20270501,14,1,1,1,1597,16002.78,6678.45,9324.33,1
77542,20270501,14,1,1,2,1766,17274.92,7844.63,9430.29,1
77543,20270501,14,1,1,4,676,6996.44,2803.72,4192.72,1
77544,20270501,14,1,1,5,974,10240.97,4505.24,5735.73,1
77545,20270501,14,1,1,8,1434,14525.07,6679.28,7845.79,1
77546,20270501,14,1,1,9,3393,35433.48,15619.29,19814.19,1
77547,20270501,14,1,1,11,3103,30094.33,14470.11,15624.22,1
77548,20270501,14,1,1,13,944,9120.39,3767.98,5352.41,1
77549,20270501,14,1,1,14,2118,22382.5,9913.4,12469.1,1
77550,20270501,14,1,1,16,2558,26573.3,12072.59,14500.71,1
77551,20270501,14,1,1,17,1528,16093.23,6478.92,9614.31,1
77552,20270501,14,1,1,18,1234,12462.7,6216.17,6246.53,1
77553,20270501,15,2,1,1,3890,21648.67,9895.2,11753.47,1
77554,20270501,15,2,1,3,3749,21068.71,8589.64,12479.07,1
77555,20270501,15,2,1,5,5217,28865.23,12465.21,16400.02,1
77556,20270501,15,2,1,7,788,4214.95,1876.77,2338.18,1
77557,20270501,15,2,1,8,4328,24439.55,10910.12,13529.43,1
77558,20270501,15,2,1,9,1296,6915.65,2875.69,4039.96,1
77559,20270501,15,2,1,10,1003,5216.83,2408.49,2808.34,1
77560,20270501,15,2,1,16,2943,16334.7,7615.66,8719.04,1
77561,20270501,15,2,1,17,5111,28014.49,11791.63,16222.86,1
77562,20270501,16,2,1,1,2259,15417.32,6236.36,9180.96,1
77563,20270501,16,2,1,5,2331,14885.58,7014.96,7870.62,1
77564,20270501,16,2,1,6,845,5423.86,2509.49,2914.37,1
77565,20270501,16,2,1,7,1442,9749.48,4447.98,5301.5,1
77566,20270501,16,2,1,8,4504,29957.94,12147.18,17810.76,1
77567,20270501,16,2,1,9,1976,13145.76,6054.85,7090.91,1
77568,20270501,16,2,1,10,2377,16590.34,7120.22,9470.12,1
77569,20270501,16,2,1,11,2963,19092.38,8067.4,11024.98,1
77570,20270501,16,2,1,13,1073,7198.97,3359.66,3839.31,1
77571,20270501,16,2,1,14,3422,22868.59,9266.0,13602.59,1
77572,20270501,16,2,1,15,4561,31237.71,13329.34,17908.37,1
77573,20270501,16,2,1,16,2994,20321.18,10046.68,10274.5,1
77574,20270501,16,2,1,17,2638,17607.88,8545.09,9062.79,1
77575,20270501,16,2,1,18,4626,32305.29,13489.79,18815.5,1
77576,20270501,17,2,1,1,2747,39511.95,19328.9,20183.05,1
77577,20270501,17,2,1,2,3519,50764.28,25254.54,25509.74,1
77578,20270501,17,2,1,3,3108,44743.33,20420.47,24322.86,1
77579,20270501,17,2,1,4,3726,52076.87,21248.35,30828.52,1
77580,20270501,17,2,1,5,951,13671.98,5766.73,7905.25,1
77581,20270501,17,2,1,6,3471,51110.51,21286.35,29824.16,1
77582,20270501,17,2,1,8,3432,48994.23,21753.8,27240.43,1
77583,20270501,17,2,1,9,722,9982.08,4009.68,5972.4,1
77584,20270501,17,2,1,10,2969,41307.2,18403.47,22903.73,1
77585,20270501,17,2,1,11,1950,29410.28,12731.24,16679.04,1
77586,20270501,17,2,1,13,3737,53954.47,22910.15,31044.32,1
77587,20270501,17,2,1,14,1019,14565.1,7245.89,7319.21,1
77588,20270501,17,2,1,15,2507,37842.0,18625.72,19216.28,1
77589,20270501,17,2,1,17,1731,24714.73,10280.44,14434.29,1
77590,20270501,17,2,1,18,2117,30139.2,13090.53,17048.67,1
77591,20270501,18,2,1,2,2533,34038.98,16796.37,17242.61,1
77592,20270501,18,2,1,4,5826,72471.74,31671.15,40800.59,1
77593,20270501,18,2,1,6,1452,19585.01,9756.87,9828.14,1
77594,20270501,18,2,1,7,4086,55947.42,23831.72,32115.7,1
77595,20270501,18,2,1,9,2793,37710.77,17159.63,20551.14,1
77596,20270501,18,2,1,10,1316,17201.29,7387.9,9813.39,1
77597,20270501,18,2,1,11,4608,62692.93,30878.42,31814.51,1
77598,20270501,18,2,1,15,4921,64047.8,28412.64,35635.16,1
77599,20270501,18,2,1,17,4157,55137.47,26411.07,28726.4,1
77600,20270501,18,2,1,18,2047,26069.36,11857.49,14211.87,1
77601,20270501,19,2,1,1,4642,28918.37,13163.75,15754.62,1
77602,20270501,19,2,1,2,3126,19250.5,9020.03,10230.47,1
77603,20270501,19,2,1,3,3550,21240.02,9117.06,12122.96,1
77604,20270501,19,2,1,4,1368,8241.21,3824.2,4417.01,1
77605,20270501,19,2,1,5,3851,23248.28,11592.01,11656.27,1
77606,20270501,19,2,1,7,3689,21196.55,8690.96,12505.59,1
77607,20270501,19,2,1,10,5374,31124.73,12758.01,18366.72,1
77608,20270501,19,2,1,13,2487,15470.02,6854.19,8615.83,1
77609,20270501,19,2,1,14,1289,7887.26,3455.17,4432.09,1
77610,20270501,19,2,1,15,4780,27578.44,13771.65,13806.79,1
77611,20270501,19,2,1,16,4893,29321.69,13389.63,15932.06,1
77612,20270501,19,2,1,17,5357,31116.12,13121.74,17994.38,1
77613,20270501,20,2,1,1,3504,31312.22,14256.08,17056.14,1
77614,20270501,20,2,1,2,2846,27853.32,11797.22,16056.1,1
77615,20270501,20,2,1,5,701,6717.05,3277.38,3439.67,1
77616,20270501,20,2,1,7,721,7021.45,3031.87,3989.58,1
77617,20270501,20,2,1,8,5757,56015.77,24260.06,31755.71,1
77618,20270501,20,2,1,9,2018,18325.58,8894.42,9431.16,1
77619,20270501,20,2,1,10,2677,25442.94,10498.71,14944.23,1
77620,20270501,20,2,1,11,4518,42405.36,20896.73,21508.63,1
77621,20270501,20,2,1,12,4910,48257.43,24098.56,24158.87,1
77622,20270501,20,2,1,13,2448,23214.16,11494.12,11720.04,1
77623,20270501,20,2,1,15,2749,24843.46,11471.01,13372.45,1
77624,20270501,20,2,1,16,1897,18599.1,7499.78,11099.32,1
77625,20270501,20,2,1,18,3956,36926.63,15108.54,21818.09,1
77626,20270501,21,2,1,1,2795,28820.99,11982.03,16838.96,1
77627,20270501,21,2,1,2,1622,16154.79,6653.63,9501.16,1
77628,20270501,21,2,1,3,1190,11940.91,5551.46,6389.45,1
77629,20270501,21,2,1,5,4072,42446.13,20107.78,22338.35,1
77630,20270501,21,2,1,6,1020,10001.66,4247.67,5753.99,1
77631,20270501,21,2,1,8,858,8182.16,3275.45,4906.71,1
77632,20270501,21,2,1,9,3313,34209.56,13713.74,20495.82,1
77633,20270501,21,2,1,11,2726,26594.57,11477.13,15117.44,1
77634,20270501,21,2,1,12,3495,33547.72,16034.4,17513.32,1
77635,20270501,21,2,1,13,3176,30950.01,15407.27,15542.74,1
77636,20270501,21,2,1,16,1066,10989.09,5106.22,5882.87,1
77637,20270501,21,2,1,17,5836,57802.97,27970.68,29832.29,1
77638,20270501,22,2,1,1,4006,55093.83,27262.62,27831.21,1
77639,20270501,22,2,1,2,3446,49069.0,19945.99,29123.01,1
77640,20270501,22,2,1,4,6326,92775.4,42506.28,50269.12,1
77641,20270501,22,2,1,5,3334,48240.63,19411.63,28829.0,1
77642,20270501,22,2,1,6,3768,53096.21,23532.15,29564.06,1
77643,20270501,22,2,1,8,2327,32898.02,13492.88,19405.14,1
77644,20270501,22,2,1,9,5763,77794.14,34515.3,43278.84,1
77645,20270501,22,2,1,11,3368,48812.83,21746.12,27066.71,1
77646,20270501,22,2,1,12,5313,78234.93,37406.47,40828.46,1
77647,20270501,22,2,1,13,5629,77849.31,34973.8,42875.51,1
77648,20270501,22,2,1,14,4301,59169.72,28235.99,30933.73,1
77649,20270501,22,2,1,15,2519,35593.34,17575.14,18018.2,1
77650,20270501,22,2,1,16,1337,19307.98,9012.36,10295.62,1
77651,20270501,22,2,1,17,1644,22983.51,10025.54,12957.97,1
77652,20270501,23,2,1,1,1824,20362.84,8523.8,11839.04,1
77653,20270501,23,2,1,2,1676,20351.47,8925.8,11425.67,1
77654,20270501,23,2,1,3,1763,20720.38,8784.64,11935.74,1
77655,20270501,23,2,1,4,902,10050.02,4650.52,5399.5,1
77656,20270501,23,2,1,5,2991,34745.08,16254.4,18490.68,1
77657,20270501,23,2,1,6,5026,56106.15,25445.5,30660.65,1
77658,20270501,23,2,1,7,823,10006.93,4571.66,5435.27,1
77659,20270501,23,2,1,8,1805,21035.96,8747.0,12288.96,1
77660,20270501,23,2,1,11,639,7471.1,3214.71,4256.39,1
77661,20270501,23,2,1,12,2416,26719.42,11005.06,15714.36,1
77662,20270501,23,2,1,13,507,5754.58,2448.7,3305.88,1
77663,20270501,23,2,1,14,4315,51202.29,22949.14,28253.15,1
77664,20270501,23,2,1,16,2352,27851.57,11441.52,16410.05,1
77665,20270501,23,2,1,18,4982,58356.42,26691.63,31664.79,1
77666,20270501,24,2,1,1,4418,43834.54,20341.17,23493.37,1
77667,20270501,24,2,1,3,2811,28750.78,11703.75,17047.03,1
77668,20270501,24,2,1,5,5265,54110.36,23417.96,30692.4,1
77669,20270501,24,2,1,6,735,7373.24,3303.41,4069.83,1
77670,20270501,24,2,1,7,1880,19398.44,8134.67,11263.77,1
77671,20270501,24,2,1,8,1555,16384.21,7061.68,9322.53,1
77672,20270501,24,2,1,13,845,8245.12,3778.51,4466.61,1
77673,20270501,24,2,1,18,1478,15157.38,7499.66,7657.72,1
77674,20270501,25,2,1,1,2912,19088.61,9386.86,9701.75,1
77675,20270501,25,2,1,2,3990,28624.31,13662.82,14961.49,1
77676,20270501,25,2,1,3,4862,33459.55,15592.78,17866.77,1
77677,20270501,25,2,1,4,2864,20142.33,9234.64,10907.69,1
77678,20270501,25,2,1,5,2065,13776.33,6133.64,7642.69,1
77679,20270501,25,2,1,7,4223,29355.57,14528.96,14826.61,1
77680,20270501,25,2,1,8,3514,23986.13,11967.93,12018.2,1
77681,20270501,25,2,1,9,2374,16975.19,7383.44,9591.75,1
77682,20270501,25,2,1,10,5516,38522.14,15754.86,22767.28,1
77683,20270501,25,2,1,11,5505,37838.69,16033.76,21804.93,1
77684,20270501,25,2,1,12,2342,16494.99,7422.08,9072.91,1
77685,20270501,25,2,1,13,1333,8781.48,3539.13,5242.35,1
77686,20270501,25,2,1,14,5037,34394.53,16604.88,17789.65,1
77687,20270501,25,2,1,16,4566,32726.02,13392.98,19333.04,1
77688,20270501,25,2,1,17,735,5044.42,2470.2,2574.22,1
77689,20270501,25,2,1,18,1304,9121.56,4382.15,4739.41,1
77690,20270501,26,2,1,2,3430,44222.39,20428.38,23794.01,1
77691,20270501,26,2,1,3,1607,20530.68,9930.17,10600.51,1
77692,20270501,26,2,1,4,2806,34670.01,16736.61,17933.4,1
77693,20270501,26,2,1,5,3509,45233.09,21005.58,24227.51,1
77694,20270501,26,2,1,6,2370,31536.54,12798.38,18738.16,1
77695,20270501,26,2,1,8,4138,54630.99,25978.81,28652.18,1
77696,20270501,26,2,1,10,4977,63779.77,25997.16,37782.61,1
77697,20270501,26,2,1,12,1996,25670.14,11860.08,13810.06,1
77698,20270501,26,2,1,13,5702,71791.69,31028.41,40763.28,1
77699,20270501,26,2,1,14,3290,42986.8,17763.31,25223.49,1
77700,20270501,26,2,1,15,1629,19957.7,8952.98,11004.72,1
77701,20270501,26,2,1,16,5301,65338.3,30286.54,35051.76,1
77702,20270501,26,2,1,17,5921,71946.41,31809.42,40136.99,1
77703,20270501,26,2,1,18,1860,23845.21,10258.2,13587.01,1
77704,20270501,27,2,1,1,5330,72943.96,30536.86,42407.1,1
77705,20270501,27,2,1,4,3477,47264.71,23144.79,24119.92,1
77706,20270501,27,2,1,6,557,7929.25,3534.98,4394.27,1
77707,20270501,27,2,1,7,4554,66066.2,29401.54,36664.66,1
77708,20270501,27,2,1,8,4844,66132.23,31302.31,34829.92,1
77709,20270501,27,2,1,10,2436,34633.55,17120.15,17513.4,1
77710,20270501,27,2,1,11,4709,64947.55,26756.6,38190.95,1
77711,20270501,27,2,1,12,1339,19046.9,9299.69,9747.21,1
77712,20270501,27,2,1,13,2236,31915.99,14858.35,17057.64,1
77713,20270501,27,2,1,14,4346,59383.8,29661.56,29722.24,1
77714,20270501,27,2,1,15,936,13680.33,6165.82,7514.51,1
77715,20270501,27,2,1,16,4898,69020.72,32027.08,36993.64,1
77716,20270501,27,2,1,17,2591,36492.54,16409.63,20082.91,1
77717,20270501,27,2,1,18,1768,24522.47,11097.43,13425.04,1
77718,20270501,28,2,1,2,3311,48087.36,23530.44,24556.92,1
77719,20270501,28,2,1,3,746,10522.24,4224.61,6297.63,1
77720,20270501,28,2,1,4,1655,23286.44,11324.95,11961.49,1
77721,20270501,28,2,1,5,1745,24329.97,10435.9,13894.07,1
77722,20270501,28,2,1,7,2974,44004.09,20118.32,23885.77,1
77723,20270501,28,2,1,9,1357,19575.51,9120.33,10455.18,1
77724,20270501,28,2,1,12,2931,40995.27,19258.27,21737.0,1
77725,20270501,28,2,1,13,4836,65844.56,26986.87,38857.69,1
77726,20270501,28,2,1,14,4358,61738.67,30091.02,31647.65,1
77727,20270501,28,2,1,15,4138,58390.23,29029.59,29360.64,1
77728,20270501,28,2,1,17,1851,26572.98,12081.64,14491.34,1
77729,20270501,29,3,1,2,3773,27081.65,10950.87,16130.78,1
77730,20270501,29,3,1,3,3003,20610.71,9216.5,11394.21,1
77731,20270501,29,3,1,5,1884,13002.8,5926.3,7076.5,1
77732,20270501,29,3,1,7,3685,24635.85,11503.67,13132.18,1
77733,20270501,29,3,1,8,634,4424.46,1877.56,2546.9,1
77734,20270501,29,3,1,10,3615,25791.61,12424.91,13366.7,1
77735,20270501,29,3,1,12,5098,37039.74,16119.11,20920.63,1
77736,20270501,29,3,1,13,1401,9337.71,3760.17,5577.54,1
77737,20270501,29,3,1,14,2851,19853.24,8879.66,10973.58,1
77738,20270501,29,3,1,15,3949,27495.37,12396.06,15099.31,1
77739,20270501,29,3,1,16,5148,34326.38,15547.18,18779.2,1
77740,20270501,29,3,1,17,5095,35038.46,14834.7,20203.76,1
77741,20270501,29,3,1,18,3495,24720.15,11562.97,13157.18,1
77742,20270501,30,3,1,1,1246,10429.08,4296.57,6132.51,1
77743,20270501,30,3,1,2,850,7170.47,3394.76,3775.71,1
77744,20270501,30,3,1,3,4431,37538.31,16582.05,20956.26,1
77745,20270501,30,3,1,4,1159,9837.65,4366.84,5470.81,1
77746,20270501,30,3,1,7,4181,34898.21,16156.14,18742.07,1
77747,20270501,30,3,1,9,2878,23089.82,9451.25,13638.57,1
77748,20270501,30,3,1,13,1268,10867.47,4919.39,5948.08,1
77749,20270501,30,3,1,16,4342,35030.5,15502.04,19528.46,1
77750,20270501,30,3,1,17,2554,22062.6,9130.78,12931.82,1
77751,20270501,30,3,1,18,1225,10263.29,4689.11,5574.18,1
77752,20270501,31,3,1,1,1082,8062.43,3479.24,4583.19,1
77753,20270501,31,3,1,3,4360,34614.52,15843.14,18771.38,1
77754,20270501,31,3,1,4,4930,36226.08,17034.54,19191.54,1
77755,20270501,31,3,1,5,847,6418.45,2761.9,3656.55,1
77756,20270501,31,3,1,7,2203,16403.63,6989.42,9414.21,1
77757,20270501,31,3,1,8,1575,11945.16,5388.24,6556.92,1
77758,20270501,31,3,1,10,2286,18186.93,7400.48,10786.45,1
77759,20270501,31,3,1,11,4729,36576.95,15994.39,20582.56,1
77760,20270501,31,3,1,13,2450,19258.23,9228.14,10030.09,1
77761,20270501,31,3,1,14,1406,10435.42,4868.91,5566.51,1
77762,20270501,31,3,1,15,3855,29553.39,14250.86,15302.53,1
77763,20270501,31,3,1,17,4719,36925.72,15758.74,21166.98,1
77764,20270501,32,3,1,1,1768,15125.09,6524.99,8600.1,1
77765,20270501,32,3,1,3,623,5249.41,2395.37,2854.04,1
77766,20270501,32,3,1,4,2461,20315.52,9019.85,11295.67,1
77767,20270501,32,3,1,7,905,7714.91,3839.25,3875.66,1
77768,20270501,32,3,1,8,1200,10618.18,5094.63,5523.55,1
77769,20270501,32,3,1,9,4319,35958.63,17540.97,18417.66,1
77770,20270501,32,3,1,12,4409,36405.02,17490.42,18914.6,1
77771,20270501,32,3,1,13,4316,36373.79,14978.9,21394.89,1
77772,20270501,32,3,1,14,877,7294.57,3026.4,4268.17,1
77773,20270501,32,3,1,15,679,5958.71,2716.14,3242.57,1
77774,20270501,32,3,1,16,633,5586.46,2439.46,3147.0,1
77775,20270501,32,3,1,18,5076,44442.35,18738.27,25704.08,1
77776,20270501,33,3,1,1,803,8329.55,3802.12,4527.43,1
77777,20270501,33,3,1,2,1556,15848.28,7652.39,8195.89,1
77778,20270501,33,3,1,3,1392,14983.22,6200.97,8782.25,1
77779,20270501,33,3,1,4,3272,35068.0,15923.0,19145.0,1
77780,20270501,33,3,1,5,5625,58194.68,24766.34,33428.34,1
77781,20270501,33,3,1,6,2963,32436.39,14445.58,17990.81,1
77782,20270501,33,3,1,7,3473,35209.85,14897.05,20312.8,1
77783,20270501,33,3,1,8,2606,27332.81,11407.22,15925.59,1
77784,20270501,33,3,1,9,2904,30504.69,12963.38,17541.31,1
77785,20270501,33,3,1,10,3270,32849.59,14868.58,17981.01,1
77786,20270501,33,3,1,11,4571,49900.31,23013.35,26886.96,1
77787,20270501,33,3,1,12,4916,53254.79,25761.02,27493.77,1
77788,20270501,33,3,1,13,3833,41512.87,16762.65,24750.22,1
77789,20270501,33,3,1,14,1798,19627.18,9161.91,10465.27,1
77790,20270501,33,3,1,16,876,8714.12,4140.93,4573.19,1
77791,20270501,33,3,1,18,1520,15576.95,6817.09,8759.86,1
77792,20270501,34,3,1,2,3206,41606.12,19095.54,22510.58,1
77793,20270501,34,3,1,3,2116,28354.79,12449.27,15905.52,1
77794,20270501,34,3,1,4,2701,36243.51,15839.56,20403.95,1
77795,20270501,34,3,1,5,5389,72104.69,29222.84,42881.85,1
77796,20270501,34,3,1,6,909,11997.23,5221.06,6776.17,1
77797,20270501,34,3,1,7,660,8846.07,3792.52,5053.55,1
77798,20270501,34,3,1,8,1735,23069.85,10247.91,12821.94,1
77799,20270501,34,3,1,10,2977,37338.86,17231.68,20107.18,1
77800,20270501,34,3,1,11,3654,49767.03,23568.15,26198.88,1
77801,20270501,34,3,1,12,4421,56996.75,25710.56,31286.19,1
77802,20270501,34,3,1,13,4225,52677.59,26298.34,26379.25,1
77803,20270501,34,3,1,14,3822,51714.12,21863.6,29850.52,1
77804,20270501,34,3,1,15,5788,77013.01,33433.84,43579.17,1
77805,20270501,34,3,1,16,3529,45865.84,19313.96,26551.88,1
77806,20270501,34,3,1,18,3035,40389.42,16446.38,23943.04,1
77807,20270501,35,3,1,1,1380,20092.34,8587.51,11504.83,1
77808,20270501,35,3,1,2,4850,73823.66,31082.96,42740.7,1
77809,20270501,35,3,1,4,5017,75207.34,36724.53,38482.81,1
77810,20270501,35,3,1,5,3166,46919.14,22804.14,24115.0,1
77811,20270501,35,3,1,6,4276,65745.78,26657.14,39088.64,1
77812,20270501,35,3,1,7,1030,15875.65,6933.28,8942.37,1
77813,20270501,35,3,1,9,3867,57837.59,27112.14,30725.45,1
77814,20270501,35,3,1,10,970,14856.96,6674.96,8182.0,1
77815,20270501,35,3,1,11,653,9876.5,4281.34,5595.16,1
77816,20270501,35,3,1,12,1687,25080.44,12333.24,12747.2,1
77817,20270501,35,3,1,13,960,14424.41,6225.41,8199.0,1
77818,20270501,35,3,1,16,4623,66798.57,32698.21,34100.36,1
77819,20270501,35,3,1,18,3662,54485.66,24349.64,30136.02,1
77820,20270501,36,3,1,1,765,5312.22,2189.38,3122.84,1
77821,20270501,36,3,1,2,1774,12878.1,5202.01,7676.09,1
77822,20270501,36,3,1,3,1386,9472.46,4186.11,5286.35,1
77823,20270501,36,3,1,4,2733,19920.39,8325.24,11595.15,1
77824,20270501,36,3,1,5,1910,12882.78,5273.98,7608.8,1
77825,20270501,36,3,1,6,2647,19191.23,8693.48,10497.75,1
77826,20270501,36,3,1,9,5617,40005.4,19755.6,20249.8,1
77827,20270501,36,3,1,10,3764,26801.97,11947.61,14854.36,1
77828,20270501,36,3,1,11,2174,15724.71,7638.55,8086.16,1
77829,20270501,36,3,1,12,5744,39564.45,16114.77,23449.68,1
77830,20270501,36,3,1,13,1493,10236.37,4698.8,5537.57,1
77831,20270501,36,3,1,15,4935,33936.03,15919.55,18016.48,1
77832,20270501,36,3,1,16,3122,22641.25,10057.06,12584.19,1
77833,20270501,36,3,1,17,2743,19748.46,8605.73,11142.73,1
77834,20270501,36,3,1,18,2605,18479.32,8832.37,9646.95,1
77835,20270501,37,3,1,3,1181,15163.57,6092.35,9071.22,1
77836,20270501,37,3,1,4,2018,26365.51,12427.91,13937.6,1
77837,20270501,37,3,1,5,2610,34209.09,15840.89,18368.2,1
77838,20270501,37,3,1,6,1546,19729.18,8663.84,11065.34,1
77839,20270501,37,3,1,10,3158,41339.02,20136.71,21202.31,1
77840,20270501,37,3,1,11,3107,41819.17,17857.91,23961.26,1
77841,20270501,37,3,1,15,2558,33403.42,14483.76,18919.66,1
77842,20270501,37,3,1,16,503,6703.92,3176.16,3527.76,1
77843,20270501,37,3,1,18,4909,64474.37,27157.61,37316.76,1
77844,20270501,38,3,1,1,875,10326.04,4551.58,5774.46,1
77845,20270501,38,3,1,2,1586,19772.1,8654.86,11117.24,1
77846,20270501,38,3,1,3,1965,23793.02,11793.81,11999.21,1
77847,20270501,38,3,1,6,3799,44832.79,19258.51,25574.28,1
77848,20270501,38,3,1,7,3084,37361.99,16311.91,21050.08,1
77849,20270501,38,3,1,8,3695,47036.41,23036.66,23999.75,1
77850,20270501,38,3,1,10,1534,19620.34,9191.6,10428.74,1
77851,20270501,38,3,1,11,2205,26045.91,12631.22,13414.69,1
77852,20270501,38,3,1,12,1598,20578.65,9415.06,11163.59,1
77853,20270501,38,3,1,14,2319,27754.03,11955.99,15798.04,1
77854,20270501,38,3,1,15,1891,22341.79,9043.59,13298.2,1
77855,20270501,38,3,1,18,1422,17225.78,7151.66,10074.12,1
77856,20270501,39,3,1,1,5182,28699.07,12328.36,16370.71,1
77857,20270501,39,3,1,2,5086,30574.71,14999.09,15575.62,1
77858,20270501,39,3,1,4,2918,17171.99,6893.17,10278.82,1
77859,20270501,39,3,1,6,2474,13740.35,6407.53,7332.82,1
77860,20270501,39,3,1,9,2755,16216.27,7640.56,8575.71,1
77861,20270501,39,3,1,10,1438,8339.7,4018.44,4321.26,1
77862,20270501,39,3,1,13,2139,12216.71,5909.98,6306.73,1
77863,20270501,39,3,1,14,825,4821.24,2182.17,2639.07,1
77864,20270501,39,3,1,15,1103,6629.57,2680.44,3949.13,1
77865,20270501,39,3,1,16,3717,20578.24,9794.79,10783.45,1
77866,20270501,39,3,1,17,1855,10194.31,4620.24,5574.07,1
77867,20270501,39,3,1,18,2411,13367.69,6119.45,7248.24,1
77868,20270501,40,3,1,1,2276,13647.51,6133.3,7514.21,1
77869,20270501,40,3,1,2,4983,31927.45,14256.28,17671.17,1
77870,20270501,40,3,1,3,1841,11372.08,4718.89,6653.19,1
77871,20270501,40,3,1,4,1164,6832.6,2995.86,3836.74,1
77872,20270501,40,3,1,5,4887,31353.56,13395.04,17958.52,1
77873,20270501,40,3,1,7,4460,28811.42,13951.2,14860.22,1
77874,20270501,40,3,1,8,677,4360.88,1874.83,2486.05,1
77875,20270501,40,3,1,10,3987,23909.56,10346.15,13563.41,1
77876,20270501,40,3,1,11,4222,26803.24,12581.03,14222.21,1
77877,20270501,40,3,1,12,4966,30148.57,13141.3,17007.27,1
77878,20270501,40,3,1,13,2336,14139.13,6188.7,7950.43,1
77879,20270501,40,3,1,16,1274,7544.49,3234.0,4310.49,1
77880,20270501,40,3,1,17,2292,14569.4,7031.67,7537.73,1
77881,20270501,40,3,1,18,3928,24732.75,10257.57,14475.18,1
77882,20270501,41,3,1,1,4459,48548.11,23004.44,25543.67,1
77883,20270501,41,3,1,3,2620,30419.96,13166.18,17253.78,1
77884,20270501,41,3,1,4,1860,20668.26,8967.88,11700.38,1
77885,20270501,41,3,1,6,1969,23036.37,10887.15,12149.22,1
77886,20270501,41,3,1,7,3115,33490.82,15649.83,17840.99,1
77887,20270501,41,3,1,10,1729,18638.46,8233.19,10405.27,1
77888,20270501,41,3,1,11,899,9922.44,4600.0,5322.44,1
77889,20270501,41,3,1,17,669,7789.68,3268.6,4521.08,1
77890,20270501,41,3,1,18,2405,27396.92,13067.57,14329.35,1
77891,20270501,42,4,1,2,2587,14358.53,6331.64,8026.89,1
77892,20270501,42,4,1,3,1566,8394.14,3971.44,4422.7,1
77893,20270501,42,4,1,5,1863,10468.63,4897.79,5570.84,1
77894,20270501,42,4,1,6,594,3506.08,1654.52,1851.56,1
77895,20270501,42,4,1,7,4669,25076.89,12000.23,13076.66,1
77896,20270501,42,4,1,8,2105,12010.03,5487.54,6522.49,1
77897,20270501,42,4,1,9,943,5499.35,2299.44,3199.91,1
77898,20270501,42,4,1,10,2599,14585.71,6010.37,8575.34,1
77899,20270501,42,4,1,11,4413,23941.57,9883.08,14058.49,1
77900,20270501,42,4,1,12,5395,29372.74,12816.87,16555.87,1
77901,20270501,42,4,1,13,4199,24151.95,9987.58,14164.37,1
77902,20270501,42,4,1,14,1279,7394.39,3588.07,3806.32,1
77903,20270501,42,4,1,15,4526,24519.71,11421.45,13098.26,1
77904,20270501,42,4,1,16,1067,6242.25,2608.64,3633.61,1
77905,20270501,42,4,1,17,1247,6691.31,2864.2,3827.11,1
77906,20270501,42,4,1,18,5481,30438.12,15080.84,15357.28,1
77907,20270501,43,4,1,1,2610,22165.08,11062.25,11102.83,1
77908,20270501,43,4,1,2,2196,17852.77,8331.38,9521.39,1
77909,20270501,43,4,1,4,2247,18907.01,9301.84,9605.17,1
77910,20270501,43,4,1,5,3068,26268.18,11210.86,15057.32,1
77911,20270501,43,4,1,7,2720,23130.84,9999.72,13131.12,1
77912,20270501,43,4,1,8,2963,24669.34,12247.38,12421.96,1
