BudgetID,DateKey,SegmentID,GeographyID,BudgetRevenue,BudgetCOGS,BudgetOpEx,BudgetGrossProfit,BudgetOperatingIncome
1963,20270101,2,1,2866602.15,859980.64,1003310.75,2006621.51,1003310.76
1964,20270101,2,2,9533183.65,2859955.1,3336614.28,6673228.55,3336614.27
1965,20270101,2,3,8856165.78,2656849.73,3099658.02,6199316.05,3099658.03
1966,20270101,2,4,5505759.66,1651727.9,1927015.88,3854031.76,1927015.88
1967,20270101,2,5,9137923.46,2741377.04,3198273.21,6396546.42,3198273.21
1968,20270101,2,6,3922665.8,1176799.74,1372933.03,2745866.06,1372933.03
1969,20270101,2,7,9493540.5,2848062.15,3322739.17,6645478.35,3322739.18
1970,20270101,2,8,4821601.51,1446480.45,1687560.53,3375121.06,1687560.53
1971,20270101,2,9,8105056.07,2431516.82,2836769.62,5673539.25,2836769.63
1972,20270101,2,10,3521531.96,1056459.59,1232536.19,2465072.37,1232536.18
1973,20270101,2,11,10404307.56,3121292.27,3641507.65,7283015.29,3641507.64
1974,20270101,2,12,7327052.04,2198115.61,2564468.21,5128936.43,2564468.22
1975,20270101,2,13,8706955.02,2612086.51,3047434.26,6094868.51,3047434.25
1976,20270101,2,14,8562417.44,2568725.23,2996846.1,5993692.21,2996846.11
1977,20270101,2,15,3007262.38,902178.71,1052541.83,2105083.67,1052541.84
1978,20270101,2,16,6047476.09,1814242.83,2116616.63,4233233.26,2116616.63
1979,20270101,2,17,10131685.05,3039505.52,3546089.77,7092179.53,3546089.76
1980,20270101,2,18,7203938.43,2161181.53,2521378.45,5042756.9,2521378.45
1981,20270101,3,1,3938034.01,1378311.9,1378311.9,2559722.11,1181410.21
1982,20270101,3,2,8020216.58,2807075.8,2807075.8,5213140.78,2406064.98
1983,20270101,3,3,8191034.36,2866862.03,2866862.03,5324172.33,2457310.3
1984,20270101,3,4,5986320.96,2095212.34,2095212.34,3891108.62,1795896.28
1985,20270101,3,5,5764736.5,2017657.78,2017657.77,3747078.72,1729420.95
1986,20270101,3,6,4112862.09,1439501.73,1439501.73,2673360.36,1233858.63
1987,20270101,3,7,7924069.79,2773424.43,2773424.43,5150645.36,2377220.93
1988,20270101,3,8,8201023.39,2870358.19,2870358.19,5330665.2,2460307.01
1989,20270101,3,9,7466605.57,2613311.95,2613311.95,4853293.62,2239981.67
1990,20270101,3,10,7457568.31,2610148.91,2610148.91,4847419.4,2237270.49
1991,20270101,3,11,4978601.31,1742510.46,1742510.46,3236090.85,1493580.39
1992,20270101,3,12,4117870.24,1441254.58,1441254.58,2676615.66,1235361.08
1993,20270101,3,13,9775474.72,3421416.15,3421416.15,6354058.57,2932642.42
1994,20270101,3,14,9669579.6,3384352.86,3384352.86,6285226.74,2900873.88
1995,20270101,3,15,5564233.78,1947481.82,1947481.82,3616751.96,1669270.14
1996,20270101,3,16,4188885.72,1466110.0,1466110.0,2722775.72,1256665.72
1997,20270101,3,17,5042004.68,1764701.64,1764701.64,3277303.04,1512601.4
1998,20270101,3,18,9070459.36,3174660.78,3174660.78,5895798.58,2721137.8
1999,20270201,1,1,2398764.71,1079444.12,839567.65,1319320.59,479752.94
2000,20270201,1,2,7535138.79,3390812.46,2637298.58,4144326.33,1507027.75
2001,20270201,1,3,5139192.46,2312636.61,1798717.36,2826555.85,1027838.49
2002,20270201,1,4,7708616.96,3468877.63,2698015.94,4239739.33,1541723.39
2003,20270201,1,5,2282036.29,1026916.33,798712.7,1255119.96,456407.26
2004,20270201,1,6,2325637.6,1046536.92,813973.16,1279100.68,465127.52
2005,20270201,1,7,6285827.96,2828622.58,2200039.79,3457205.38,1257165.59
2006,20270201,1,8,2772865.31,1247789.39,970502.86,1525075.92,554573.06
2007,20270201,1,9,7638448.1,3437301.64,2673456.83,4201146.46,1527689.63
2008,20270201,1,10,6107614.13,2748426.36,2137664.95,3359187.77,1221522.82
2009,20270201,1,11,8789343.88,3955204.75,3076270.36,4834139.13,1757868.77
2010,20270201,1,12,7875214.69,3543846.61,2756325.14,4331368.08,1575042.94
2011,20270201,1,13,4688089.94,2109640.47,1640831.48,2578449.47,937617.99
2012,20270201,1,14,8458073.24,3806132.96,2960325.63,4651940.28,1691614.65
2013,20270201,1,15,5586153.8,2513769.21,1955153.83,3072384.59,1117230.76
2014,20270201,1,16,2863066.59,1288379.97,1002073.31,1574686.62,572613.31
2015,20270201,1,17,2747594.54,1236417.54,961658.09,1511177.0,549518.91
2016,20270201,1,18,5082974.28,2287338.43,1779041.0,2795635.85,1016594.85
2017,20270201,2,1,9271109.05,2781332.72,3244888.17,6489776.33,3244888.16
2018,20270201,2,2,7054075.86,2116222.76,2468926.55,4937853.1,2468926.55
2019,20270201,2,3,7943262.06,2382978.62,2780141.72,5560283.44,2780141.72
2020,20270201,2,4,6214994.39,1864498.32,2175248.04,4350496.07,2175248.03
2021,20270201,2,5,7530688.38,2259206.51,2635740.93,5271481.87,2635740.94
2022,20270201,2,6,3455659.53,1036697.86,1209480.84,2418961.67,1209480.83
2023,20270201,2,7,4201780.36,1260534.11,1470623.13,2941246.25,1470623.12
2024,20270201,2,8,8601061.93,2580318.58,3010371.68,6020743.35,3010371.67
2025,20270201,2,9,3116076.97,934823.09,1090626.94,2181253.88,1090626.94
2026,20270201,2,10,4864694.97,1459408.49,1702643.24,3405286.48,1702643.24
2027,20270201,2,11,4926139.31,1477841.79,1724148.76,3448297.52,1724148.76
2028,20270201,2,12,2723716.43,817114.93,953300.75,1906601.5,953300.75
2029,20270201,2,13,2998402.14,899520.64,1049440.75,2098881.5,1049440.75
2030,20270201,2,14,8820761.85,2646228.55,3087266.65,6174533.3,3087266.65
2031,20270201,2,15,4850045.81,1455013.74,1697516.03,3395032.07,1697516.04
2032,20270201,2,16,5086188.18,1525856.45,1780165.86,3560331.73,1780165.87
2033,20270201,2,17,6437920.42,1931376.13,2253272.15,4506544.29,2253272.14
2034,20270201,2,18,9249982.82,2774994.85,3237493.99,6474987.97,3237493.98
2035,20270201,3,1,5648238.95,1976883.63,1976883.63,3671355.32,1694471.69
2036,20270201,3,2,9523859.89,3333350.96,3333350.96,6190508.93,2857157.97
2037,20270201,3,3,10414669.84,3645134.44,3645134.44,6769535.4,3124400.96
2038,20270201,3,4,8858407.76,3100442.72,3100442.72,5757965.04,2657522.32
2039,20270201,3,5,3231903.52,1131166.23,1131166.23,2100737.29,969571.06
2040,20270201,3,6,6753549.3,2363742.26,2363742.25,4389807.04,2026064.79
2041,20270201,3,7,4243524.18,1485233.46,1485233.46,2758290.72,1273057.26
2042,20270201,3,8,5314433.98,1860051.89,1860051.89,3454382.09,1594330.2
2043,20270201,3,9,10310723.8,3608753.33,3608753.33,6701970.47,3093217.14
2044,20270201,3,10,7489507.9,2621327.76,2621327.77,4868180.14,2246852.37
2045,20270201,3,11,6073676.19,2125786.67,2125786.67,3947889.52,1822102.85
2046,20270201,3,12,5868979.8,2054142.93,2054142.93,3814836.87,1760693.94
2047,20270201,3,13,4478670.43,1567534.65,1567534.65,2911135.78,1343601.13
2048,20270201,3,14,3726168.19,1304158.87,1304158.87,2422009.32,1117850.45
2049,20270201,3,15,5356886.67,1874910.33,1874910.33,3481976.34,1607066.01
2050,20270201,3,16,5240334.23,1834116.98,1834116.98,3406217.25,1572100.27
2051,20270201,3,17,3729865.2,1305452.82,1305452.82,2424412.38,1118959.56
2052,20270201,3,18,2809510.67,983328.73,983328.73,1826181.94,842853.21
2053,20270301,1,1,3898775.09,1754448.79,1364571.28,2144326.3,779755.02
2054,20270301,1,2,2464229.25,1108903.16,862480.24,1355326.09,492845.85
2055,20270301,1,3,6242813.77,2809266.2,2184984.82,3433547.57,1248562.75
2056,20270301,1,4,6584967.79,2963235.51,2304738.73,3621732.28,1316993.55
2057,20270301,1,5,5071669.11,2282251.1,1775084.19,2789418.01,1014333.82
2058,20270301,1,6,7539788.78,3392904.95,2638926.07,4146883.83,1507957.76
2059,20270301,1,7,3866308.01,1739838.6,1353207.8,2126469.41,773261.61
2060,20270301,1,8,8426486.92,3791919.11,2949270.42,4634567.81,1685297.39
2061,20270301,1,9,3506078.69,1577735.41,1227127.54,1928343.28,701215.74
2062,20270301,1,10,9042001.83,4068900.82,3164700.64,4973101.01,1808400.37
2063,20270301,1,11,3330297.18,1498633.73,1165604.01,1831663.45,666059.44
2064,20270301,1,12,2624518.28,1181033.23,918581.4,1443485.05,524903.65
2065,20270301,1,13,4918177.03,2213179.66,1721361.96,2704997.37,983635.41
2066,20270301,1,14,6628608.85,2982873.98,2320013.1,3645734.87,1325721.77
2067,20270301,1,15,5905930.29,2657668.63,2067075.6,3248261.66,1181186.06
2068,20270301,1,16,2851985.4,1283393.43,998194.89,1568591.97,570397.08
2069,20270301,1,17,4328887.05,1947999.17,1515110.47,2380887.88,865777.41
2070,20270301,1,18,4954149.55,2229367.3,1733952.34,2724782.25,990829.91
2071,20270301,2,1,4234681.36,1270404.41,1482138.48,2964276.95,1482138.47
2072,20270301,2,2,6067610.98,1820283.29,2123663.84,4247327.69,2123663.85
2073,20270301,2,3,6871240.04,2061372.01,2404934.01,4809868.03,2404934.02
2074,20270301,2,4,4791297.09,1437389.13,1676953.98,3353907.96,1676953.98
2075,20270301,2,5,3180296.32,954088.9,1113103.71,2226207.42,1113103.71
2076,20270301,2,6,4195229.05,1258568.71,1468330.17,2936660.34,1468330.17
2077,20270301,2,7,3869760.58,1160928.17,1354416.2,2708832.41,1354416.21
2078,20270301,2,8,6944456.58,2083336.97,2430559.8,4861119.61,2430559.81
2079,20270301,2,9,4491135.72,1347340.72,1571897.5,3143795.0,1571897.5
2080,20270301,2,10,3183138.57,954941.57,1114098.5,2228197.0,1114098.5
2081,20270301,2,11,2659538.24,797861.47,930838.38,1861676.77,930838.39
2082,20270301,2,12,6022951.75,1806885.52,2108033.11,4216066.23,2108033.12
2083,20270301,2,13,5292764.5,1587829.35,1852467.57,3704935.15,1852467.58
2084,20270301,2,14,5207799.16,1562339.75,1822729.71,3645459.41,1822729.7
2085,20270301,2,15,6935530.02,2080659.01,2427435.51,4854871.01,2427435.5
2086,20270301,2,16,8781597.74,2634479.32,3073559.21,6147118.42,3073559.21
2087,20270301,2,17,3643776.3,1093132.89,1275321.7,2550643.41,1275321.71
2088,20270301,2,18,6153897.77,1846169.33,2153864.22,4307728.44,2153864.22
2089,20270301,3,1,8823047.61,3088066.66,3088066.66,5734980.95,2646914.29
2090,20270301,3,2,10583287.33,3704150.57,3704150.57,6879136.76,3174986.19
2091,20270301,3,3,6468533.55,2263986.74,2263986.74,4204546.81,1940560.07
2092,20270301,3,4,8609821.96,3013437.69,3013437.69,5596384.27,2582946.58
2093,20270301,3,5,3733855.04,1306849.26,1306849.26,2427005.78,1120156.52
2094,20270301,3,6,3621009.09,1267353.18,1267353.18,2353655.91,1086302.73
2095,20270301,3,7,3761897.7,1316664.2,1316664.2,2445233.5,1128569.3
2096,20270301,3,8,4767671.63,1668685.07,1668685.07,3098986.56,1430301.49
2097,20270301,3,9,4777962.48,1672286.87,1672286.87,3105675.61,1433388.74
2098,20270301,3,10,9197369.26,3219079.24,3219079.24,5978290.02,2759210.78
2099,20270301,3,11,4818565.02,1686497.76,1686497.76,3132067.26,1445569.5
2100,20270301,3,12,9748297.09,3411903.98,3411903.98,6336393.11,2924489.13
2101,20270301,3,13,7780146.31,2723051.21,2723051.21,5057095.1,2334043.89
2102,20270301,3,14,10944565.01,3830597.75,3830597.75,7113967.26,3283369.51
2103,20270301,3,15,7304049.11,2556417.19,2556417.19,4747631.92,2191214.73
2104,20270301,3,16,9419335.76,3296767.52,3296767.52,6122568.24,2825800.72
2105,20270301,3,17,6218713.5,2176549.72,2176549.73,4042163.78,1865614.05
2106,20270301,3,18,9719522.24,3401832.78,3401832.78,6317689.46,2915856.68
2107,20270401,1,1,3193394.07,1437027.33,1117687.92,1756366.74,638678.82
2108,20270401,1,2,9624848.27,4331181.72,3368696.89,5293666.55,1924969.66
2109,20270401,1,3,9511037.76,4279966.99,3328863.22,5231070.77,1902207.55
2110,20270401,1,4,3644972.66,1640237.7,1275740.43,2004734.96,728994.53
2111,20270401,1,5,5747957.17,2586580.73,2011785.01,3161376.44,1149591.43
2112,20270401,1,6,7752681.37,3488706.62,2713438.48,4263974.75,1550536.27
2113,20270401,1,7,3020054.81,1359024.66,1057019.18,1661030.15,604010.97
2114,20270401,1,8,9243662.27,4159648.02,3235281.79,5084014.25,1848732.46
2115,20270401,1,9,9075030.92,4083763.91,3176260.82,4991267.01,1815006.19
2116,20270401,1,10,6232637.09,2804686.69,2181422.98,3427950.4,1246527.42
2117,20270401,1,11,5477993.07,2465096.88,1917297.57,3012896.19,1095598.62
2118,20270401,1,12,6137142.2,2761713.99,2147999.77,3375428.21,1227428.44
2119,20270401,1,13,8630444.78,3883700.15,3020655.67,4746744.63,1726088.96
2120,20270401,1,14,6344102.63,2854846.18,2220435.92,3489256.45,1268820.53
2121,20270401,1,15,3584081.6,1612836.72,1254428.56,1971244.88,716816.32
2122,20270401,1,16,6766131.9,3044759.36,2368146.17,3721372.54,1353226.37
2123,20270401,1,17,7980475.09,3591213.79,2793166.28,4389261.3,1596095.02
2124,20270401,1,18,8805188.47,3962334.81,3081815.96,4842853.66,1761037.7
2125,20270401,2,1,3673972.2,1102191.66,1285890.27,2571780.54,1285890.27
2126,20270401,2,2,3678171.03,1103451.31,1287359.86,2574719.72,1287359.86
2127,20270401,2,3,9695478.33,2908643.5,3393417.42,6786834.83,3393417.41
2128,20270401,2,4,7796785.62,2339035.69,2728874.97,5457749.93,2728874.96
2129,20270401,2,5,6139663.31,1841898.99,2148882.16,4297764.32,2148882.16
2130,20270401,2,6,5826766.74,1748030.02,2039368.36,4078736.72,2039368.36
2131,20270401,2,7,3507685.12,1052305.54,1227689.79,2455379.58,1227689.79
2132,20270401,2,8,7530374.61,2259112.38,2635631.11,5271262.23,2635631.12
2133,20270401,2,9,6567679.04,1970303.71,2298687.66,4597375.33,2298687.67
2134,20270401,2,10,4998513.9,1499554.17,1749479.86,3498959.73,1749479.87
2135,20270401,2,11,5547402.88,1664220.86,1941591.01,3883182.02,1941591.01
2136,20270401,2,12,7670779.0,2301233.7,2684772.65,5369545.3,2684772.65
2137,20270401,2,13,9040466.31,2712139.89,3164163.21,6328326.42,3164163.21
2138,20270401,2,14,5503449.35,1651034.8,1926207.27,3852414.55,1926207.28
2139,20270401,2,15,6468896.45,1940668.94,2264113.76,4528227.51,2264113.75
2140,20270401,2,16,3241612.44,972483.73,1134564.35,2269128.71,1134564.36
2141,20270401,2,17,2833483.0,850044.9,991719.05,1983438.1,991719.05
2142,20270401,2,18,6160873.44,1848262.03,2156305.7,4312611.41,2156305.71
2143,20270401,3,1,6922240.13,2422784.05,2422784.05,4499456.08,2076672.03
2144,20270401,3,2,3070482.84,1074668.99,1074668.99,1995813.85,921144.86
2145,20270401,3,3,6379410.15,2232793.55,2232793.55,4146616.6,1913823.05
2146,20270401,3,4,10161898.59,3556664.51,3556664.51,6605234.08,3048569.57
2147,20270401,3,5,10590081.66,3706528.58,3706528.58,6883553.08,3177024.5
2148,20270401,3,6,8268320.87,2893912.3,2893912.3,5374408.57,2480496.27
2149,20270401,3,7,9419213.88,3296724.86,3296724.86,6122489.02,2825764.16
2150,20270401,3,8,3649989.64,1277496.37,1277496.37,2372493.27,1094996.9
2151,20270401,3,9,6059720.37,2120902.13,2120902.13,3938818.24,1817916.11
2152,20270401,3,10,3717240.45,1301034.16,1301034.16,2416206.29,1115172.13
2153,20270401,3,11,11549727.61,4042404.66,4042404.66,7507322.95,3464918.29
2154,20270401,3,12,4246264.8,1486192.68,1486192.68,2760072.12,1273879.44
2155,20270401,3,13,9194133.3,3217946.66,3217946.66,5976186.64,2758239.98
2156,20270401,3,14,10749419.21,3762296.72,3762296.72,6987122.49,3224825.77
2157,20270401,3,15,5919101.83,2071685.64,2071685.64,3847416.19,1775730.55
2158,20270401,3,16,8082548.3,2828891.9,2828891.9,5253656.4,2424764.5
2159,20270401,3,17,3976363.07,1391727.07,1391727.07,2584636.0,1192908.93
2160,20270401,3,18,5361860.61,1876651.21,1876651.21,3485209.4,1608558.19
2161,20270501,1,1,7960368.46,3582165.81,2786128.96,4378202.65,1592073.69
2162,20270501,1,2,4197725.37,1888976.42,1469203.88,2308748.95,839545.07
2163,20270501,1,3,5385138.11,2423312.15,1884798.34,2961825.96,1077027.62
2164,20270501,1,4,6051430.95,2723143.93,2118000.83,3328287.02,1210286.19
2165,20270501,1,5,3294025.75,1482311.59,1152909.01,1811714.16,658805.15
2166,20270501,1,6,7689780.29,3460401.13,2691423.1,4229379.16,1537956.06
2167,20270501,1,7,5518485.58,2483318.51,1931469.95,3035167.07,1103697.12
2168,20270501,1,8,7110315.16,3199641.82,2488610.31,3910673.34,1422063.03
2169,20270501,1,9,5896941.2,2653623.54,2063929.42,3243317.66,1179388.24
2170,20270501,1,10,8145509.16,3665479.12,2850928.21,4480030.04,1629101.83
2171,20270501,1,11,7624881.89,3431196.85,2668708.66,4193685.04,1524976.38
2172,20270501,1,12,4016434.65,1807395.59,1405752.13,2209039.06,803286.93
2173,20270501,1,13,7594774.67,3417648.6,2658171.13,4177126.07,1518954.94
2174,20270501,1,14,9110449.71,4099702.37,3188657.4,5010747.34,1822089.94
2175,20270501,1,15,9190088.0,4135539.6,3216530.8,5054548.4,1838017.6
2176,20270501,1,16,8424236.44,3790906.4,2948482.75,4633330.04,1684847.29
2177,20270501,1,17,8607266.73,3873270.03,3012543.36,4733996.7,1721453.34
2178,20270501,1,18,4257652.62,1915943.68,1490178.42,2341708.94,851530.52
2179,20270501,2,1,6896416.63,2068924.99,2413745.82,4827491.64,2413745.82
2180,20270501,2,2,6324366.53,1897309.96,2213528.29,4427056.57,2213528.28
2181,20270501,2,3,3423101.22,1026930.37,1198085.43,2396170.85,1198085.42
2182,20270501,2,4,9592202.79,2877660.84,3357270.98,6714541.95,3357270.97
2183,20270501,2,5,5607497.39,1682249.22,1962624.09,3925248.17,1962624.08
2184,20270501,2,6,5059439.12,1517831.74,1770803.69,3541607.38,1770803.69
2185,20270501,2,7,4320675.67,1296202.7,1512236.48,3024472.97,1512236.49
2186,20270501,2,8,4643316.54,1392994.96,1625160.79,3250321.58,1625160.79
2187,20270501,2,9,7486061.53,2245818.46,2620121.54,5240243.07,2620121.53
2188,20270501,2,10,4586135.89,1375840.77,1605147.56,3210295.12,1605147.56
2189,20270501,2,11,5640519.77,1692155.93,1974181.92,3948363.84,1974181.92
2190,20270501,2,12,7898440.52,2369532.16,2764454.18,5528908.36,2764454.18
2191,20270501,2,13,5114389.09,1534316.73,1790036.18,3580072.36,1790036.18
2192,20270501,2,14,6792844.93,2037853.48,2377495.73,4754991.45,2377495.72
2193,20270501,2,15,5959330.82,1787799.25,2085765.79,4171531.57,2085765.78
2194,20270501,2,16,3982433.79,1194730.14,1393851.83,2787703.65,1393851.82
2195,20270501,2,17,4242194.78,1272658.43,1484768.17,2969536.35,1484768.18
2196,20270501,2,18,6868396.36,2060518.91,2403938.73,4807877.45,2403938.72
2197,20270501,3,1,4334720.73,1517152.26,1517152.26,2817568.47,1300416.21
2198,20270501,3,2,5019685.78,1756890.02,1756890.02,3262795.76,1505905.74
2199,20270501,3,3,8116630.64,2840820.72,2840820.72,5275809.92,2434989.2
2200,20270501,3,4,9403216.79,3291125.88,3291125.88,6112090.91,2820965.03
2201,20270501,3,5,3537548.12,1238141.84,1238141.84,2299406.28,1061264.44
2202,20270501,3,6,2897387.03,1014085.46,1014085.46,1883301.57,869216.11
2203,20270501,3,7,5649589.26,1977356.24,1977356.24,3672233.02,1694876.78
2204,20270501,3,8,3565856.03,1248049.61,1248049.61,2317806.42,1069756.81
2205,20270501,3,9,10187311.86,3565559.15,3565559.15,6621752.71,3056193.56
2206,20270501,3,10,10636700.91,3722845.32,3722845.32,6913855.59,3191010.27
2207,20270501,3,11,9062205.93,3171772.08,3171772.08,5890433.85,2718661.77
2208,20270501,3,12,3940226.91,1379079.42,1379079.42,2561147.49,1182068.07
2209,20270501,3,13,3883349.85,1359172.45,1359172.45,2524177.4,1165004.95
2210,20270501,3,14,7553500.62,2643725.22,2643725.22,4909775.4,2266050.18
2211,20270501,3,15,5055578.57,1769452.5,1769452.5,3286126.07,1516673.57
2212,20270501,3,16,6061792.14,2121627.25,2121627.25,3940164.89,1818537.64
2213,20270501,3,17,4833344.31,1691670.51,1691670.51,3141673.8,1450003.29
2214,20270501,3,18,4517445.55,1581105.94,1581105.94,2936339.61,1355233.67
2215,20270601,1,1,9186648.09,4133991.64,3215326.83,5052656.45,1837329.62
2216,20270601,1,2,10006139.09,4502762.59,3502148.68,5503376.5,2001227.82
2217,20270601,1,3,9276453.98,4174404.29,3246758.89,5102049.69,1855290.8
2218,20270601,1,4,6158598.0,2771369.1,2155509.3,3387228.9,1231719.6
2219,20270601,1,5,8065615.14,3629526.81,2822965.3,4436088.33,1613123.03
2220,20270601,1,6,4623247.41,2080461.33,1618136.59,2542786.08,924649.49
2221,20270601,1,7,4880891.0,2196400.95,1708311.85,2684490.05,976178.2
2222,20270601,1,8,9575126.94,4308807.12,3351294.43,5266319.82,1915025.39
2223,20270601,1,9,5828385.43,2622773.44,2039934.9,3205611.99,1165677.09
2224,20270601,1,10,4806198.61,2162789.37,1682169.51,2643409.24,961239.73
2225,20270601,1,11,8194815.27,3687666.87,2868185.34,4507148.4,1638963.06
2226,20270601,1,12,3768032.17,1695614.48,1318811.26,2072417.69,753606.43
2227,20270601,1,13,7942282.2,3574026.99,2779798.77,4368255.21,1588456.44
2228,20270601,1,14,8389717.56,3775372.9,2936401.15,4614344.66,1677943.51
2229,20270601,1,15,6034742.03,2715633.91,2112159.71,3319108.12,1206948.41
2230,20270601,1,16,8915839.99,4012128.0,3120544.0,4903711.99,1783167.99
2231,20270601,1,17,7757106.56,3490697.95,2714987.3,4266408.61,1551421.31
2232,20270601,1,18,8347024.88,3756161.2,2921458.71,4590863.68,1669404.97
2233,20270601,2,1,6132963.68,1839889.1,2146537.29,4293074.58,2146537.29
2234,20270601,2,2,5788910.01,1736673.0,2026118.5,4052237.01,2026118.51
2235,20270601,2,3,5370117.87,1611035.36,1879541.25,3759082.51,1879541.26
2236,20270601,2,4,7571029.74,2271308.92,2649860.41,5299720.82,2649860.41
2237,20270601,2,5,6377916.25,1913374.88,2232270.69,4464541.37,2232270.68
2238,20270601,2,6,3440729.42,1032218.83,1204255.3,2408510.59,1204255.29
2239,20270601,2,7,4758731.73,1427619.52,1665556.11,3331112.21,1665556.1
2240,20270601,2,8,5269452.16,1580835.65,1844308.26,3688616.51,1844308.25
2241,20270601,2,9,8366045.13,2509813.54,2928115.8,5856231.59,2928115.79
2242,20270601,2,10,9673307.63,2901992.29,3385657.67,6771315.34,3385657.67
2243,20270601,2,11,9822925.21,2946877.56,3438023.82,6876047.65,3438023.83
2244,20270601,2,12,6615346.6,1984603.98,2315371.31,4630742.62,2315371.31
2245,20270601,2,13,4751230.8,1425369.24,1662930.78,3325861.56,1662930.78
2246,20270601,2,14,3043659.98,913097.99,1065280.99,2130561.99,1065281.0
2247,20270601,2,15,5431042.99,1629312.9,1900865.05,3801730.09,1900865.04
2248,20270601,2,16,9287585.5,2786275.65,3250654.92,6501309.85,3250654.93
2249,20270601,2,17,5952037.44,1785611.23,2083213.1,4166426.21,2083213.11
2250,20270601,2,18,3174014.84,952204.45,1110905.19,2221810.39,1110905.2
2251,20270601,3,1,3074346.47,1076021.26,1076021.26,1998325.21,922303.95
2252,20270601,3,2,8633001.25,3021550.44,3021550.44,5611450.81,2589900.37
2253,20270601,3,3,4531959.77,1586185.92,1586185.92,2945773.85,1359587.93
2254,20270601,3,4,7723569.17,2703249.21,2703249.21,5020319.96,2317070.75
2255,20270601,3,5,3380262.75,1183091.96,1183091.96,2197170.79,1014078.83
2256,20270601,3,6,6617468.8,2316114.08,2316114.08,4301354.72,1985240.64
2257,20270601,3,7,3949062.02,1382171.71,1382171.71,2566890.31,1184718.6
2258,20270601,3,8,9428720.48,3300052.17,3300052.17,6128668.31,2828616.14
2259,20270601,3,9,5170202.27,1809570.79,1809570.79,3360631.48,1551060.69
2260,20270601,3,10,7109559.21,2488345.72,2488345.72,4621213.49,2132867.77
2261,20270601,3,11,8412934.22,2944526.98,2944526.98,5468407.24,2523880.26
2262,20270601,3,12,7365698.22,2577994.38,2577994.38,4787703.84,2209709.46
2263,20270601,3,13,6347451.13,2221607.9,2221607.9,4125843.23,1904235.33
2264,20270601,3,14,6767341.78,2368569.62,2368569.62,4398772.16,2030202.54
2265,20270601,3,15,2503410.12,876193.54,876193.54,1627216.58,751023.04
2266,20270601,3,16,7322765.62,2562967.97,2562967.97,4759797.65,2196829.68
2267,20270601,3,17,3665061.04,1282771.36,1282771.36,2382289.68,1099518.32
2268,20270601,3,18,7300842.79,2555294.98,2555294.98,4745547.81,2190252.83
2269,20270701,1,1,3214105.12,1446347.3,1124936.79,1767757.82,642821.03
2270,20270701,1,2,9751289.38,4388080.22,3412951.28,5363209.16,1950257.88
2271,20270701,1,3,9759650.49,4391842.72,3415877.67,5367807.77,1951930.1
2272,20270701,1,4,5923549.52,2665597.28,2073242.33,3257952.24,1184709.91
2273,20270701,1,5,3226779.89,1452050.95,1129372.96,1774728.94,645355.98
2274,20270701,1,6,3135021.56,1410759.7,1097257.55,1724261.86,627004.31
2275,20270701,1,7,3844903.15,1730206.42,1345716.1,2114696.73,768980.63
2276,20270701,1,8,6372017.28,2867407.78,2230206.05,3504609.5,1274403.45
2277,20270701,1,9,5838937.94,2627522.07,2043628.28,3211415.87,1167787.59
2278,20270701,1,10,7931369.28,3569116.18,2775979.25,4362253.1,1586273.85
2279,20270701,1,11,7039076.28,3167584.33,2463676.7,3871491.95,1407815.25
2280,20270701,1,12,6431641.35,2894238.61,2251074.47,3537402.74,1286328.27
2281,20270701,1,13,7892806.42,3551762.89,2762482.25,4341043.53,1578561.28
2282,20270701,1,14,6240585.99,2808263.7,2184205.1,3432322.29,1248117.19
2283,20270701,1,15,8824810.69,3971164.81,3088683.74,4853645.88,1764962.14
2284,20270701,1,16,8955224.93,4029851.22,3134328.73,4925373.71,1791044.98
2285,20270701,1,17,6914207.57,3111393.41,2419972.65,3802814.16,1382841.51
2286,20270701,1,18,6982472.8,3142112.76,2443865.48,3840360.04,1396494.56
2287,20270701,2,1,6685446.18,2005633.85,2339906.16,4679812.33,2339906.17
2288,20270701,2,2,4547345.96,1364203.79,1591571.09,3183142.17,1591571.08
2289,20270701,2,3,4997800.52,1499340.16,1749230.18,3498460.36,1749230.18
2290,20270701,2,4,6976171.27,2092851.38,2441659.94,4883319.89,2441659.95
2291,20270701,2,5,7916932.38,2375079.71,2770926.33,5541852.67,2770926.34
2292,20270701,2,6,4949433.34,1484830.0,1732301.67,3464603.34,1732301.67
2293,20270701,2,7,6229698.39,1868909.52,2180394.44,4360788.87,2180394.43
2294,20270701,2,8,10053546.27,3016063.88,3518741.19,7037482.39,3518741.2
2295,20270701,2,9,3054137.24,916241.17,1068948.03,2137896.07,1068948.04
2296,20270701,2,10,6727761.81,2018328.54,2354716.63,4709433.27,2354716.64
2297,20270701,2,11,7025685.1,2107705.53,2458989.78,4917979.57,2458989.79
2298,20270701,2,12,6849663.83,2054899.15,2397382.34,4794764.68,2397382.34
2299,20270701,2,13,4363667.04,1309100.11,1527283.46,3054566.93,1527283.47
2300,20270701,2,14,10737884.19,3221365.26,3758259.47,7516518.93,3758259.46
2301,20270701,2,15,6316319.53,1894895.86,2210711.84,4421423.67,2210711.83
2302,20270701,2,16,9538424.41,2861527.32,3338448.54,6676897.09,3338448.55
2303,20270701,2,17,6556990.36,1967097.11,2294946.63,4589893.25,2294946.62
